Timestamp,ElapsedSeconds,CpuPercent,WorkingSetBytes,PrivateMemoryBytes,HandleCount,ThreadCount
2026-08-16T14:43:48.0544117+09:00,60.012,0.041225,141099008,71393280,780,26
2026-08-16T14:44:48.0706133+09:00,120.028,0.145360,148627456,77905920,817,29
2026-08-16T14:45:48.0766637+09:00,180.034,0.236521,148623360,75735040,782,20
2026-08-16T14:46:48.0907758+09:00,240.048,0.234320,147972096,74600448,777,19
2026-08-16T14:47:48.0989184+09:00,300.056,0.230004,147996672,74571776,769,17
2026-08-16T14:48:48.1008420+09:00,360.058,0.230027,148058112,74539008,770,18
2026-08-16T14:49:48.1110387+09:00,420.068,0.236505,148025344,74506240,770,18
2026-08-16T14:50:48.1099543+09:00,480.067,0.234379,147968000,74379264,763,15
2026-08-16T14:51:48.1233221+09:00,540.081,0.371011,147968000,74379264,763,15
2026-08-16T14:52:48.1328323+09:00,600.090,0.334148,148025344,74625024,766,16
2026-08-16T14:53:48.1390528+09:00,660.096,0.277749,148103168,74653696,766,16
2026-08-16T14:54:48.1459044+09:00,720.103,0.358032,148070400,74588160,759,15
2026-08-16T14:55:48.1435032+09:00,780.101,0.277789,147980288,74477568,759,15
2026-08-16T14:56:48.1605457+09:00,840.118,0.308072,147988480,74514432,759,15
2026-08-16T14:57:48.1650631+09:00,900.122,0.334176,148094976,74641408,759,15
2026-08-16T14:58:48.1716018+09:00,960.129,0.297277,148111360,74711040,759,15
2026-08-16T14:59:48.1679737+09:00,1020.125,0.303838,148140032,74653696,759,15
2026-08-16T15:00:48.1788868+09:00,1080.136,0.295085,148033536,74543104,759,15
2026-08-16T15:01:48.1788106+09:00,1140.136,0.319011,148037632,74579968,759,15
2026-08-16T15:02:48.1869489+09:00,1200.144,0.338496,148156416,74674176,759,15
2026-08-16T15:03:48.1967854+09:00,1260.154,0.303770,148094976,74608640,759,15
2026-08-16T15:04:48.2037702+09:00,1320.161,0.342842,148193280,74711040,759,15
2026-08-16T15:05:48.2032974+09:00,1380.161,0.314673,148205568,74711040,759,15
2026-08-16T15:06:48.2091083+09:00,1440.166,0.299450,148054016,74612736,759,15
2026-08-16T15:07:48.2179331+09:00,1500.175,0.318964,148205568,74711040,759,15
2026-08-16T15:08:48.2209565+09:00,1560.178,0.340695,148094976,74625024,759,15
2026-08-16T15:09:48.2247120+09:00,1620.182,0.368901,148172800,74711040,759,15
2026-08-16T15:10:48.2333396+09:00,1680.191,0.381890,148254720,74788864,762,16
2026-08-16T15:11:48.2403353+09:00,1740.198,0.286425,148201472,74715136,759,15
2026-08-16T15:12:48.2455903+09:00,1800.203,0.373231,148201472,74715136,759,15
2026-08-16T15:13:48.2415868+09:00,1860.199,0.410184,149065728,76001280,772,19
2026-08-16T15:14:48.2527912+09:00,1920.210,0.258198,149045248,75935744,772,19
2026-08-16T15:15:48.2498019+09:00,1980.207,0.342899,148959232,75816960,762,15
2026-08-16T15:16:48.2545668+09:00,2040.212,0.351535,148848640,75706368,764,15
2026-08-16T15:17:48.2655383+09:00,2100.223,0.371026,148889600,75161600,673,15
2026-08-16T15:18:48.2645054+09:00,2160.222,0.288633,148889600,75161600,673,15
2026-08-16T15:19:48.2713062+09:00,2220.229,0.349353,148926464,75227136,673,15
2026-08-16T15:20:48.2769290+09:00,2280.234,0.299451,149045248,75345920,673,15
2026-08-16T15:21:48.2748210+09:00,2340.232,0.323362,149045248,75345920,673,15
2026-08-16T15:22:48.2849437+09:00,2400.242,0.362352,149045248,75345920,673,15
2026-08-16T15:23:48.2937201+09:00,2460.251,0.338492,149045248,75345920,673,15
2026-08-16T15:24:48.2949636+09:00,2520.252,0.275602,149045248,75345920,673,15
2026-08-16T15:25:48.2920435+09:00,2580.249,0.323366,149045248,75345920,673,15
2026-08-16T15:26:48.3064845+09:00,2640.264,0.327612,149045248,75345920,673,15
2026-08-16T15:27:48.3061509+09:00,2700.264,0.438370,149045248,75345920,673,15
2026-08-16T15:28:48.3077506+09:00,2760.265,0.388445,149045248,75345920,673,15
2026-08-16T15:29:48.3147484+09:00,2820.272,0.262556,149045248,75345920,673,15
2026-08-16T15:30:48.3066279+09:00,2880.264,0.306031,149155840,75522048,676,16
2026-08-16T15:31:48.3152979+09:00,2940.273,0.368870,149155840,75522048,676,16
2026-08-16T15:32:48.3199025+09:00,3000.277,0.323326,149106688,75448320,671,15
2026-08-16T15:33:48.3253794+09:00,3060.283,0.325491,149098496,75382784,671,15
2026-08-16T15:34:48.3262894+09:00,3120.284,0.310325,149233664,75542528,674,16
2026-08-16T15:35:48.3190162+09:00,3180.276,0.351605,152158208,78012416,693,21
2026-08-16T15:36:48.3238188+09:00,3240.281,0.258226,151998464,77832192,677,16
2026-08-16T15:37:48.3269685+09:00,3300.284,0.290783,152236032,75554816,677,15
2026-08-16T15:38:48.3366037+09:00,3360.294,0.262545,152236032,75554816,677,15
2026-08-16T15:39:48.3374536+09:00,3420.295,0.260413,152305664,75640832,680,16
2026-08-16T15:40:48.3466932+09:00,3480.304,0.295093,152563712,76021760,680,16
2026-08-16T15:41:48.3497059+09:00,3540.307,0.203983,152629248,76386304,682,18
2026-08-16T15:42:48.3527898+09:00,3600.310,0.188792,152576000,76079104,684,18
2026-08-16T15:43:48.3576882+09:00,3660.315,0.262565,152563712,76333056,682,17
2026-08-16T15:44:48.3588150+09:00,3720.316,0.208329,152559616,76017664,680,16
2026-08-16T15:45:48.3485499+09:00,3780.306,0.197516,152559616,76017664,680,16
2026-08-16T15:46:48.3535328+09:00,3840.311,0.227846,152522752,76017664,680,16
2026-08-16T15:47:48.3523072+09:00,3900.310,0.225699,152522752,76009472,680,16
2026-08-16T15:48:48.3537341+09:00,3960.311,0.236540,152559616,76017664,680,16
2026-08-16T15:49:48.3611967+09:00,4020.319,0.182269,152416256,75874304,680,16
2026-08-16T15:50:48.3609130+09:00,4080.318,0.243057,152559616,76017664,680,16
2026-08-16T15:51:48.3609681+09:00,4140.318,0.236545,152506368,75943936,677,15
2026-08-16T15:52:48.3657439+09:00,4200.323,0.273416,152506368,75943936,677,15
2026-08-16T15:53:48.3642552+09:00,4260.322,0.212679,152498176,75935744,677,15
2026-08-16T15:54:48.3699712+09:00,4320.327,0.180104,152727552,76537856,680,16
2026-08-16T15:55:48.3764212+09:00,4380.334,0.269068,152752128,76550144,680,16
2026-08-16T15:56:48.3810754+09:00,4440.338,0.164918,152621056,76754944,690,20
2026-08-16T15:57:48.3733717+09:00,4500.331,0.158440,152522752,76566528,678,16
2026-08-16T15:58:48.3852187+09:00,4560.343,0.236498,152530944,76820480,680,16
2026-08-16T15:59:48.3874060+09:00,4620.345,0.223516,152051712,75804672,684,17
2026-08-16T16:00:48.3822506+09:00,4680.340,0.340741,152096768,76083200,684,17
2026-08-16T16:01:48.3915789+09:00,4740.349,0.292923,152551424,76406784,682,17
2026-08-16T16:02:48.3949325+09:00,4800.352,0.256062,143900672,76554240,679,16
2026-08-16T16:03:48.3925363+09:00,4860.350,0.332045,143921152,76582912,679,16
2026-08-16T16:04:48.3882209+09:00,4920.346,0.225711,143962112,76623872,679,16
2026-08-16T16:05:48.3975970+09:00,4980.355,0.256036,143900672,76550144,676,15
2026-08-16T16:06:48.4004690+09:00,5040.358,0.342866,143998976,76623872,679,16
2026-08-16T16:07:48.3988562+09:00,5100.356,0.338551,138964992,76316672,679,16
2026-08-16T16:08:48.3940926+09:00,5160.351,0.342909,138969088,76292096,676,15
2026-08-16T16:09:48.3919071+09:00,5220.349,0.425363,138866688,76185600,676,15
2026-08-16T16:10:48.3975914+09:00,5280.355,0.167085,139042816,76623872,679,16
2026-08-16T16:11:48.4084907+09:00,5340.366,0.210465,139042816,76623872,679,16
2026-08-16T16:12:48.4098295+09:00,5400.367,0.169267,134307840,76304384,679,16
2026-08-16T16:13:48.4062127+09:00,5460.364,0.177962,134381568,76623872,679,16
2026-08-16T16:14:48.4048204+09:00,5520.362,0.123701,134479872,76603392,677,16
2026-08-16T16:15:48.4085048+09:00,5580.366,0.138880,134475776,76603392,677,16
2026-08-16T16:16:48.4054010+09:00,5640.363,0.175790,134443008,76529664,674,15
2026-08-16T16:17:48.4094206+09:00,5700.367,0.169259,133451776,76562432,677,16
2026-08-16T16:18:48.4170398+09:00,5760.374,0.169249,133447680,76570624,677,16
2026-08-16T16:19:48.4166892+09:00,5820.374,0.121528,133500928,76603392,677,16
2026-08-16T16:20:48.4162468+09:00,5880.374,0.199654,133480448,76603392,677,16
2026-08-16T16:21:48.4217563+09:00,5940.379,0.392759,133480448,76603392,677,16
2026-08-16T16:22:48.4219676+09:00,6000.379,0.162760,133480448,76603392,677,16
2026-08-16T16:23:48.4133626+09:00,6060.371,0.364636,133505024,76603392,677,16
2026-08-16T16:24:48.4229997+09:00,6120.380,0.216979,133521408,76603392,677,16
2026-08-16T16:25:48.4271941+09:00,6180.385,0.234359,133443584,76509184,677,16
2026-08-16T16:26:48.4177998+09:00,6240.375,0.199684,133541888,76603392,677,16
2026-08-16T16:27:48.4271843+09:00,6300.385,0.175754,133062656,76603392,677,16
2026-08-16T16:28:48.4222044+09:00,6360.380,0.204010,133050368,76603392,677,16
2026-08-16T16:29:48.4277048+09:00,6420.385,0.078118,133046272,76603392,677,16
2026-08-16T16:30:48.4292726+09:00,6480.387,0.184457,133038080,76603392,677,16
2026-08-16T16:31:48.4196181+09:00,6540.377,0.162787,133038080,76603392,677,16
2026-08-16T16:32:48.4321284+09:00,6600.390,0.123672,130605056,76517376,674,15
