Timestamp,ElapsedSeconds,CpuPercent,WorkingSetBytes,PrivateMemoryBytes,HandleCount,ThreadCount
2026-08-16T03:31:07.1373451+09:00,60.014,0.141027,150007808,77451264,777,19
2026-08-16T03:32:07.1344771+09:00,120.011,0.201833,147365888,75386880,774,18
2026-08-16T03:33:07.1350315+09:00,180.011,0.101996,147345408,75296768,772,16
2026-08-16T03:34:07.1256015+09:00,240.002,0.186661,147521536,75517952,775,17
2026-08-16T03:35:07.1354188+09:00,300.012,0.251695,134078464,75366400,775,17
2026-08-16T03:36:07.1264604+09:00,360.003,0.325569,134049792,75472896,768,16
2026-08-16T03:37:07.1347556+09:00,420.011,0.136700,134033408,75472896,768,16
2026-08-16T03:38:07.1287130+09:00,480.005,0.143244,134078464,75472896,768,16
2026-08-16T03:39:07.1373645+09:00,540.014,0.269058,133361664,73465856,682,17
2026-08-16T03:40:07.1367903+09:00,600.013,0.199655,130437120,73707520,682,17
2026-08-16T03:41:07.1343246+09:00,660.011,0.097660,130473984,73695232,679,16
2026-08-16T03:42:07.1261383+09:00,720.002,0.334247,130473984,73555968,679,16
2026-08-16T03:43:07.1329047+09:00,780.009,0.345013,132153344,73928704,681,18
2026-08-16T03:44:07.1339914+09:00,840.010,0.223520,132096000,73830400,679,16
2026-08-16T03:45:07.1317728+09:00,900.008,0.123702,131960832,73990144,679,16
2026-08-16T03:46:07.1260722+09:00,960.002,0.197501,131977216,73842688,679,16
2026-08-16T03:47:07.1300251+09:00,1020.006,0.164920,131973120,73850880,679,16
2026-08-16T03:48:07.1371079+09:00,1080.013,0.295104,131985408,73867264,679,16
2026-08-16T03:49:08.3001065+09:00,1141.176,0.293785,132067328,74010624,679,16
2026-08-16T03:50:08.2999306+09:00,1201.176,0.158421,131502080,73977856,677,16
2026-08-16T03:51:08.2933157+09:00,1261.170,0.470972,131510272,73977856,677,16
2026-08-16T03:52:08.3013856+09:00,1321.178,0.627086,131510272,73977856,677,16
2026-08-16T03:53:08.2994871+09:00,1381.176,0.221361,131489792,73977856,677,16
2026-08-16T03:54:08.2933445+09:00,1441.170,0.128051,131522560,73977856,677,16
2026-08-16T03:55:08.2925815+09:00,1501.169,0.203996,131510272,73977856,677,16
2026-08-16T03:56:08.2961565+09:00,1561.172,0.197471,132595712,74604544,681,18
2026-08-16T03:57:08.2900592+09:00,1621.166,0.154096,132595712,74604544,681,18
2026-08-16T03:58:08.2990243+09:00,1681.175,0.117170,132538368,74444800,679,16
2026-08-16T03:59:08.3017805+09:00,1741.178,0.258235,132542464,74444800,679,16
2026-08-16T04:00:08.3005954+09:00,1801.177,0.353740,131100672,74514432,677,16
2026-08-16T04:01:08.2943216+09:00,1861.171,0.212696,131084288,74506240,677,16
2026-08-16T04:02:08.2926020+09:00,1921.169,0.167105,131125248,74436608,677,16
2026-08-16T04:03:08.2916345+09:00,1981.168,0.260421,130969600,74141696,679,16
2026-08-16T04:04:08.2983832+09:00,2041.175,0.303785,130928640,74141696,679,16
2026-08-16T04:05:08.2998411+09:00,2101.176,0.206158,130486272,74313728,682,17
2026-08-16T04:06:08.2982325+09:00,2161.174,0.171446,130449408,74264576,679,16
2026-08-16T04:07:08.3005249+09:00,2221.177,0.167094,130523136,74248192,676,15
2026-08-16T04:08:08.2924730+09:00,2281.169,0.110692,130605056,74354688,679,16
2026-08-16T04:09:08.3024794+09:00,2341.179,0.203959,130793472,73916416,681,18
2026-08-16T04:10:08.2955049+09:00,2401.172,0.208358,130846720,75390976,681,18
2026-08-16T04:11:08.3032914+09:00,2461.180,0.125852,130584576,75292672,679,16
2026-08-16T04:12:08.2964978+09:00,2521.173,0.145416,130588672,75292672,679,16
2026-08-16T04:13:08.2972457+09:00,2581.173,0.136717,130658304,75354112,679,16
2026-08-16T04:14:08.2993075+09:00,2641.176,0.225687,130662400,75354112,679,16
2026-08-16T04:15:08.2958094+09:00,2701.172,0.277794,130662400,75354112,679,16
2026-08-16T04:16:08.2965964+09:00,2761.173,0.394960,129933312,75972608,679,16
2026-08-16T04:17:08.3016548+09:00,2821.178,0.355873,129970176,76087296,679,16
2026-08-16T04:18:08.2941988+09:00,2881.170,0.269131,129916928,75960320,679,16
2026-08-16T04:19:08.2960327+09:00,2941.172,0.232198,129925120,75968512,679,16
2026-08-16T04:20:08.2896316+09:00,3001.166,0.182311,129933312,76087296,679,16
2026-08-16T04:21:08.2998917+09:00,3061.176,0.167072,129871872,76087296,679,16
2026-08-16T04:22:08.2948656+09:00,3121.171,0.742250,131178496,74514432,681,18
2026-08-16T04:23:08.2949393+09:00,3181.171,0.314670,131104768,74387456,679,16
2026-08-16T04:24:08.2891235+09:00,3241.165,0.290827,131117056,74428416,679,16
2026-08-16T04:25:08.3012105+09:00,3301.177,0.273382,131141632,74428416,679,16
2026-08-16T04:26:08.2900283+09:00,3361.166,0.182326,131002368,74428416,679,16
2026-08-16T04:27:08.3039502+09:00,3421.180,0.258187,130932736,74358784,679,16
2026-08-16T04:28:08.2924062+09:00,3481.169,0.084652,131010560,74444800,679,16
2026-08-16T04:29:08.2948383+09:00,3541.171,0.416650,130985984,74444800,679,16
2026-08-16T04:30:08.2943289+09:00,3601.171,0.373267,130965504,74444800,679,16
2026-08-16T04:31:08.2993914+09:00,3661.176,0.514280,130129920,74362880,676,15
2026-08-16T04:32:08.2992166+09:00,3721.175,0.347223,130170880,74407936,679,16
2026-08-16T04:33:08.2963090+09:00,3781.173,0.275621,130170880,74448896,679,16
2026-08-16T04:34:08.2954138+09:00,3841.172,0.366759,130166784,74534912,679,16
2026-08-16T04:35:08.2940799+09:00,3901.170,0.151913,130179072,74534912,679,16
2026-08-16T04:36:08.2918426+09:00,3961.168,0.125873,129789952,74534912,679,16
2026-08-16T04:37:08.2944066+09:00,4021.171,0.238705,129830912,74588160,682,17
2026-08-16T04:38:08.2913318+09:00,4081.168,0.173620,129818624,74547200,679,16
2026-08-16T04:39:08.2958047+09:00,4141.172,0.175768,132370432,76435456,682,17
2026-08-16T04:40:08.3006657+09:00,4201.177,0.275585,130867200,74727424,679,16
2026-08-16T04:41:08.2933199+09:00,4261.170,0.177973,130142208,74727424,679,16
2026-08-16T04:42:08.2920800+09:00,4321.168,0.264762,130035712,74387456,683,18
2026-08-16T04:43:08.3016042+09:00,4381.178,0.481694,129957888,74244096,676,15
2026-08-16T04:44:08.3010955+09:00,4441.177,0.470924,129953792,74244096,676,15
2026-08-16T04:45:08.2958252+09:00,4501.172,0.234396,129957888,74244096,676,15
2026-08-16T04:46:08.2988758+09:00,4561.175,0.147562,129810432,74383360,679,16
2026-08-16T04:47:08.2969742+09:00,4621.173,0.162766,129875968,74424320,679,16
2026-08-16T04:48:08.2984220+09:00,4681.175,0.201818,129830912,74305536,679,16
2026-08-16T04:49:08.2930355+09:00,4741.169,0.138901,130007040,74645504,685,18
2026-08-16T04:50:08.2912127+09:00,4801.167,0.247403,130035712,74547200,677,16
2026-08-16T04:51:08.3011167+09:00,4861.177,0.271223,129949696,74547200,677,16
2026-08-16T04:52:08.2991981+09:00,4921.175,0.160595,129941504,74477568,677,16
2026-08-16T04:53:08.2954408+09:00,4981.172,0.275625,129937408,74547200,677,16
2026-08-16T04:54:08.2893304+09:00,5041.166,0.266954,129896448,74432512,677,16
2026-08-16T04:55:08.3032053+09:00,5101.179,0.418740,130895872,75436032,679,18
2026-08-16T04:56:08.2935569+09:00,5161.170,0.206196,128471040,74543104,674,18
2026-08-16T04:57:08.2897470+09:00,5221.166,0.199665,128458752,74473472,674,16
2026-08-16T04:58:08.2997203+09:00,5281.176,0.119338,128483328,74485760,674,16
2026-08-16T04:59:08.2973805+09:00,5341.174,0.258257,128499712,74485760,674,16
2026-08-16T05:00:08.2938845+09:00,5401.170,0.154089,128438272,74366976,674,16
2026-08-16T05:01:08.2932212+09:00,5461.169,0.299482,128434176,74477568,674,16
2026-08-16T05:02:08.3030008+09:00,5521.179,0.197450,128466944,74485760,674,16
2026-08-16T05:03:08.2939249+09:00,5581.170,0.273479,128458752,74485760,674,16
2026-08-16T05:04:08.3025464+09:00,5641.179,0.247360,128462848,74485760,674,16
2026-08-16T05:05:08.2895771+09:00,5701.166,0.329932,130519040,75243520,676,18
2026-08-16T05:06:08.2928522+09:00,5761.169,0.266913,130465792,75186176,673,17
2026-08-16T05:07:08.2974908+09:00,5821.174,0.292946,130510848,75190272,676,16
2026-08-16T05:08:08.2899085+09:00,5881.166,0.128054,130478080,75190272,676,16
2026-08-16T05:09:08.2913410+09:00,5941.168,0.206158,130473984,75190272,676,16
2026-08-16T05:10:08.2939958+09:00,6001.170,0.195304,130498560,75190272,676,16
2026-08-16T05:11:08.2902321+09:00,6061.166,0.219198,129769472,75190272,676,16
2026-08-16T05:12:08.2896134+09:00,6121.166,0.175783,129785856,75190272,676,16
2026-08-16T05:13:08.2992295+09:00,6181.175,0.221319,129617920,74932224,676,16
2026-08-16T05:14:08.2992641+09:00,6241.176,0.197483,129814528,75231232,679,17
2026-08-16T05:15:08.2976049+09:00,6301.174,0.240892,130117632,75497472,674,16
2026-08-16T05:16:08.2952272+09:00,6361.171,0.201831,130420736,75059200,676,18
2026-08-16T05:17:08.2938605+09:00,6421.170,0.253912,130379776,75087872,674,16
2026-08-16T05:18:08.3021805+09:00,6481.178,0.154058,130375680,75091968,674,16
2026-08-16T05:19:08.3014131+09:00,6541.178,0.123699,130371584,74960896,677,16
2026-08-16T05:20:08.2946173+09:00,6601.171,0.332069,130375680,74977280,674,16
2026-08-16T05:21:08.2937493+09:00,6661.170,0.256080,130359296,74960896,674,16
2026-08-16T05:22:08.2932618+09:00,6721.170,0.190974,130334720,75091968,674,16
2026-08-16T05:23:08.3028633+09:00,6781.179,0.232168,130293760,74895360,674,16
2026-08-16T05:24:08.2910420+09:00,6841.167,0.201863,130416640,75120640,674,16
2026-08-16T05:25:08.2972588+09:00,6901.174,0.186613,130396160,75120640,674,16
2026-08-16T05:26:08.3003701+09:00,6961.177,0.240873,130023424,74981376,678,18
2026-08-16T05:27:08.2969406+09:00,7021.173,0.180132,130011136,75026432,676,16
2026-08-16T05:28:08.2906962+09:00,7081.167,0.151926,129998848,75026432,676,16
2026-08-16T05:29:08.3026687+09:00,7141.179,0.229989,129994752,75026432,676,16
2026-08-16T05:30:08.2986994+09:00,7201.175,0.301669,130088960,75026432,674,16
2026-08-16T05:31:08.2988110+09:00,7261.175,0.253906,129974272,75026432,674,16
2026-08-16T05:32:08.2992159+09:00,7321.175,0.269095,131141632,75022336,674,16
2026-08-16T05:33:08.3020630+09:00,7381.178,0.240874,131215360,75112448,674,16
2026-08-16T05:34:08.2979249+09:00,7441.174,0.208348,131399680,75296768,676,16
2026-08-16T05:35:08.3018839+09:00,7501.178,0.171430,131411968,75415552,676,16
2026-08-16T05:36:08.2986294+09:00,7561.175,0.206174,130220032,75415552,676,16
2026-08-16T05:37:08.2914800+09:00,7621.168,0.151928,130228224,75419648,676,16
2026-08-16T05:38:08.2979791+09:00,7681.174,0.134534,130256896,75419648,676,16
